HOU@CIN,Braden Shewmake,Nick Lodolo,1,confirmed,HOU,669699,666157
HOU@CIN,Shay Whitcomb,Nick Lodolo,2,confirmed,HOU,694376,666157
HOU@CIN,Isaac Paredes,Nick Lodolo,3,confirmed,HOU,670623,666157
HOU@CIN,Christian Walker,Nick Lodolo,4,confirmed,HOU,572233,666157
HOU@CIN,Cam Smith,Nick Lodolo,5,confirmed,HOU,701358,666157
HOU@CIN,Brice Matthews,Nick Lodolo,6,confirmed,HOU,694728,666157
HOU@CIN,Zach Cole,Nick Lodolo,7,confirmed,HOU,805904,666157
HOU@CIN,Christian Vázquez,Nick Lodolo,8,confirmed,HOU,543877,666157
HOU@CIN,Nick Allen,Nick Lodolo,9,confirmed,HOU,669397,666157
HOU@CIN,TJ Friedl,Mike Burrows,1,confirmed,CIN,670770,681347
HOU@CIN,JJ Bleday,Mike Burrows,2,confirmed,CIN,668709,681347
HOU@CIN,Elly De La Cruz,Mike Burrows,3,confirmed,CIN,682829,681347
HOU@CIN,Sal Stewart,Mike Burrows,4,confirmed,CIN,701398,681347
HOU@CIN,Nathaniel Lowe,Mike Burrows,5,confirmed,CIN,663993,681347
HOU@CIN,Spencer Steer,Mike Burrows,6,confirmed,CIN,668715,681347
HOU@CIN,Tyler Stephenson,Mike Burrows,7,confirmed,CIN,663886,681347
HOU@CIN,Matt McLain,Mike Burrows,8,confirmed,CIN,680574,681347
HOU@CIN,Will Benson,Mike Burrows,9,confirmed,CIN,666181,681347
COL@PHI,Edouard Julien,Jesús Luzardo,1,confirmed,COL,666397,666200
COL@PHI,Tyler Freeman,Jesús Luzardo,2,confirmed,COL,671289,666200
COL@PHI,TJ Rumfield,Jesús Luzardo,3,confirmed,COL,681198,666200
COL@PHI,Hunter Goodman,Jesús Luzardo,4,confirmed,COL,696100,666200
COL@PHI,Mickey Moniak,Jesús Luzardo,5,confirmed,COL,666160,666200
COL@PHI,Willi Castro,Jesús Luzardo,6,confirmed,COL,650489,666200
COL@PHI,Troy Johnston,Jesús Luzardo,7,confirmed,COL,687859,666200
COL@PHI,Ezequiel Tovar,Jesús Luzardo,8,confirmed,COL,678662,666200
COL@PHI,Jake McCarthy,Jesús Luzardo,9,confirmed,COL,664983,666200
COL@PHI,Trea Turner,Chase Dollander,1,confirmed,PHI,607208,801403
