PHI@PIT,Trea Turner,Braxton Ashcraft,1,confirmed,PHI,607208,677952
PHI@PIT,Kyle Schwarber,Braxton Ashcraft,2,confirmed,PHI,656941,677952
PHI@PIT,Bryce Harper,Braxton Ashcraft,3,confirmed,PHI,547180,677952
PHI@PIT,Alec Bohm,Braxton Ashcraft,4,confirmed,PHI,664761,677952
PHI@PIT,Brandon Marsh,Braxton Ashcraft,5,confirmed,PHI,669016,677952
PHI@PIT,Bryson Stott,Braxton Ashcraft,6,confirmed,PHI,681082,677952
PHI@PIT,Rafael Marchán,Braxton Ashcraft,7,confirmed,PHI,665561,677952
PHI@PIT,Justin Crawford,Braxton Ashcraft,8,confirmed,PHI,702222,677952
PHI@PIT,Adolis García,Braxton Ashcraft,9,confirmed,PHI,666969,677952
PHI@PIT,Oneil Cruz,Aaron Nola,1,confirmed,PIT,665833,605400
PHI@PIT,Brandon Lowe,Aaron Nola,2,confirmed,PIT,664040,605400
PHI@PIT,Bryan Reynolds,Aaron Nola,3,confirmed,PIT,668804,605400
PHI@PIT,Ryan O'Hearn,Aaron Nola,4,confirmed,PIT,656811,605400
PHI@PIT,Marcell Ozuna,Aaron Nola,5,confirmed,PIT,542303,605400
PHI@PIT,Nick Gonzales,Aaron Nola,6,confirmed,PIT,693304,605400
PHI@PIT,Konnor Griffin,Aaron Nola,7,confirmed,PIT,804606,605400
PHI@PIT,Endy Rodríguez,Aaron Nola,8,confirmed,PIT,682848,605400
PHI@PIT,Jared Triolo,Aaron Nola,9,confirmed,PIT,669707,605400
BAL@WSH,Gunnar Henderson,Zack Littell,1,confirmed,BAL,683002,641793
BAL@WSH,Taylor Ward,Zack Littell,2,confirmed,BAL,621493,641793
BAL@WSH,Adley Rutschman,Zack Littell,3,confirmed,BAL,668939,641793
BAL@WSH,Pete Alonso,Zack Littell,4,confirmed,BAL,624413,641793
BAL@WSH,Samuel Basallo,Zack Littell,5,confirmed,BAL,694212,641793
BAL@WSH,Tyler O'Neill,Zack Littell,6,confirmed,BAL,641933,641793
BAL@WSH,Leody Taveras,Zack Littell,7,confirmed,BAL,665750,641793
BAL@WSH,Coby Mayo,Zack Littell,8,confirmed,BAL,691723,641793
BAL@WSH,Jeremiah Jackson,Zack Littell,9,confirmed,BAL,669236,641793
BAL@WSH,James Wood,Shane Baz,1,confirmed,WSH,695578,669358
BAL@WSH,Luis García Jr.,Shane Baz,2,confirmed,WSH,671277,669358
BAL@WSH,Curtis Mead,Shane Baz,3,confirmed,WSH,678554,669358
BAL@WSH,CJ Abrams,Shane Baz,4,confirmed,WSH,682928,669358
BAL@WSH,Daylen Lile,Shane Baz,5,confirmed,WSH,695734,669358
BAL@WSH,Nasim Nuñez,Shane Baz,6,confirmed,WSH,683083,669358
BAL@WSH,Jorbit Vivas,Shane Baz,7,confirmed,WSH,678391,669358
BAL@WSH,Drew Millas,Shane Baz,8,confirmed,WSH,686452,669358
BAL@WSH,Jacob Young,Shane Baz,9,confirmed,WSH,696285,669358
TOR@DET,George Springer,Brenan Hanifee,1,confirmed,TOR,543807,669724
TOR@DET,Yohendrick Piñango,Brenan Hanifee,2,confirmed,TOR,682818,669724
TOR@DET,Vladimir Guerrero Jr.,Brenan Hanifee,3,confirmed,TOR,665489,669724
TOR@DET,Kazuma Okamoto,Brenan Hanifee,4,confirmed,TOR,672960,669724
TOR@DET,Daulton Varsho,Brenan Hanifee,5,confirmed,TOR,662139,669724
TOR@DET,Jesús Sánchez,Brenan Hanifee,6,confirmed,TOR,660821,669724
TOR@DET,Ernie Clement,Brenan Hanifee,7,confirmed,TOR,676391,669724
TOR@DET,Andrés Giménez,Brenan Hanifee,8,confirmed,TOR,665926,669724
TOR@DET,Brandon Valenzuela,Brenan Hanifee,9,confirmed,TOR,678218,669724
TOR@DET,Kevin McGonigle,Trey Yesavage,1,confirmed,DET,805808,702056
TOR@DET,Dillon Dingler,Trey Yesavage,2,confirmed,DET,693307,702056
TOR@DET,Jahmai Jones,Trey Yesavage,3,confirmed,DET,663330,702056
TOR@DET,Riley Greene,Trey Yesavage,4,confirmed,DET,682985,702056
TOR@DET,Matt Vierling,Trey Yesavage,5,confirmed,DET,663837,702056
TOR@DET,Gage Workman,Trey Yesavage,6,confirmed,DET,669398,702056
TOR@DET,Zach McKinstry,Trey Yesavage,7,confirmed,DET,656716,702056
TOR@DET,Spencer Torkelson,Trey Yesavage,8,confirmed,DET,679529,702056
TOR@DET,Hao-Yu  Lee,Trey Yesavage,9,confirmed,DET,701678,702056
CIN@CLE,Dane Myers,Tanner Bibee,1,confirmed,CIN,667472,676440
CIN@CLE,Elly De La Cruz,Tanner Bibee,2,confirmed,CIN,682829,676440
CIN@CLE,Sal Stewart,Tanner Bibee,3,confirmed,CIN,701398,676440
CIN@CLE,JJ Bleday,Tanner Bibee,4,confirmed,CIN,668709,676440
CIN@CLE,Spencer Steer,Tanner Bibee,5,confirmed,CIN,668715,676440
CIN@CLE,Nathaniel Lowe,Tanner Bibee,6,confirmed,CIN,663993,676440
CIN@CLE,Matt McLain,Tanner Bibee,7,confirmed,CIN,680574,676440
CIN@CLE,Tyler Stephenson,Tanner Bibee,8,confirmed,CIN,663886,676440
CIN@CLE,Ke'Bryan Hayes,Tanner Bibee,9,confirmed,CIN,663647,676440
CIN@CLE,Steven Kwan,Andrew Abbott,1,confirmed,CLE,680757,671096
CIN@CLE,José Ramírez,Andrew Abbott,2,confirmed,CLE,608070,671096
CIN@CLE,Chase DeLauter,Andrew Abbott,3,confirmed,CLE,800050,671096
CIN@CLE,Rhys Hoskins,Andrew Abbott,4,confirmed,CLE,656555,671096
CIN@CLE,Kyle Manzardo,Andrew Abbott,5,confirmed,CLE,700932,671096
CIN@CLE,Angel Martínez,Andrew Abbott,6,confirmed,CLE,682657,671096
CIN@CLE,Travis Bazzana,Andrew Abbott,7,confirmed,CLE,683953,671096
CIN@CLE,Austin Hedges,Andrew Abbott,8,confirmed,CLE,595978,671096
CIN@CLE,Brayan Rocchio,Andrew Abbott,9,confirmed,CLE,677587,671096
MIA@TB,Xavier Edwards,Ian Seymour,1,confirmed,MIA,669364,693855
MIA@TB,Liam Hicks,Ian Seymour,2,confirmed,MIA,689414,693855
MIA@TB,Otto Lopez,Ian Seymour,3,confirmed,MIA,672640,693855
MIA@TB,Christopher Morel,Ian Seymour,4,confirmed,MIA,666624,693855
MIA@TB,Kyle Stowers,Ian Seymour,5,confirmed,MIA,669065,693855
MIA@TB,Connor Norby,Ian Seymour,6,confirmed,MIA,681393,693855
MIA@TB,Jakob Marsee,Ian Seymour,7,confirmed,MIA,805300,693855
MIA@TB,Owen Caissie,Ian Seymour,8,confirmed,MIA,683357,693855
MIA@TB,Joe Mack,Ian Seymour,9,confirmed,MIA,691788,693855
