TB@STL,Jonny DeLuca,Michael McGreevy,1,confirmed,TB,676356,700241
TB@STL,Jonathan Aranda,Michael McGreevy,2,confirmed,TB,666018,700241
TB@STL,Jake Fraley,Michael McGreevy,3,confirmed,TB,641584,700241
TB@STL,Junior Caminero,Michael McGreevy,4,confirmed,TB,691406,700241
TB@STL,Cedric Mullins,Michael McGreevy,5,confirmed,TB,656775,700241
TB@STL,Chandler Simpson,Michael McGreevy,6,confirmed,TB,802415,700241
TB@STL,Carson Williams,Michael McGreevy,7,confirmed,TB,700246,700241
TB@STL,Nick Fortes,Michael McGreevy,8,confirmed,TB,663743,700241
TB@STL,Ben Williamson,Michael McGreevy,9,confirmed,TB,810938,700241
TB@STL,JJ Wetherholt,Joe Boyle,1,confirmed,STL,802139,671212
TB@STL,Pedro Pagés,Joe Boyle,2,confirmed,STL,686780,671212
TB@STL,Alec Burleson,Joe Boyle,3,confirmed,STL,676475,671212
TB@STL,Masyn Winn,Joe Boyle,4,confirmed,STL,691026,671212
TB@STL,Nolan Gorman,Joe Boyle,5,confirmed,STL,669357,671212
TB@STL,Ramón Urías,Joe Boyle,6,confirmed,STL,602104,671212
TB@STL,Nathan Church,Joe Boyle,7,confirmed,STL,701675,671212
TB@STL,Jordan Walker,Joe Boyle,8,confirmed,STL,691023,671212
TB@STL,Victor Scott II,Joe Boyle,9,confirmed,STL,687363,671212
WSH@CHC,James Wood,Cade Horton,1,confirmed,WSH,695578,690990
WSH@CHC,Drew Millas,Cade Horton,2,confirmed,WSH,686452,690990
WSH@CHC,Luis García Jr.,Cade Horton,3,confirmed,WSH,671277,690990
WSH@CHC,Daylen Lile,Cade Horton,4,confirmed,WSH,695734,690990
WSH@CHC,Brady House,Cade Horton,5,confirmed,WSH,691781,690990
WSH@CHC,Jorbit Vivas,Cade Horton,6,confirmed,WSH,678391,690990
WSH@CHC,Nasim Nuñez,Cade Horton,7,confirmed,WSH,683083,690990
WSH@CHC,Andrés Chaparro,Cade Horton,8,confirmed,WSH,665953,690990
WSH@CHC,Jacob Young,Cade Horton,9,confirmed,WSH,696285,690990
WSH@CHC,Michael Busch,Miles Mikolas,1,confirmed,CHC,683737,571945
WSH@CHC,Alex Bregman,Miles Mikolas,2,confirmed,CHC,608324,571945
WSH@CHC,Ian Happ,Miles Mikolas,3,confirmed,CHC,664023,571945
WSH@CHC,Pete Crow-Armstrong,Miles Mikolas,4,confirmed,CHC,691718,571945
WSH@CHC,Nico Hoerner,Miles Mikolas,5,confirmed,CHC,663538,571945
WSH@CHC,Dansby Swanson,Miles Mikolas,6,confirmed,CHC,621020,571945
WSH@CHC,Carson Kelly,Miles Mikolas,7,confirmed,CHC,608348,571945
WSH@CHC,Matt Shaw,Miles Mikolas,8,confirmed,CHC,807713,571945
WSH@CHC,Miguel Amaya,Miles Mikolas,9,confirmed,CHC,665804,571945
ATH@TOR,Nick Kurtz,Dylan Cease,1,confirmed,ATH,701762,656302
ATH@TOR,Shea Langeliers,Dylan Cease,2,confirmed,ATH,669127,656302
ATH@TOR,Tyler Soderstrom,Dylan Cease,3,confirmed,ATH,691016,656302
ATH@TOR,Brent Rooker,Dylan Cease,4,confirmed,ATH,667670,656302
ATH@TOR,Darell Hernaiz,Dylan Cease,5,confirmed,ATH,687231,656302
ATH@TOR,Jeff McNeil,Dylan Cease,6,confirmed,ATH,643446,656302
ATH@TOR,Max Muncy,Dylan Cease,7,confirmed,ATH,691777,656302
ATH@TOR,Andy Ibáñez,Dylan Cease,8,confirmed,ATH,628451,656302
ATH@TOR,Denzel Clarke,Dylan Cease,9,confirmed,ATH,672016,656302
ATH@TOR,George Springer,Jeffrey Springs,1,confirmed,TOR,543807,605488
ATH@TOR,Addison Barger,Jeffrey Springs,2,confirmed,TOR,680718,605488
ATH@TOR,Vladimir Guerrero Jr.,Jeffrey Springs,3,confirmed,TOR,665489,605488
ATH@TOR,Nathan Lukes,Jeffrey Springs,4,confirmed,TOR,664770,605488
ATH@TOR,Alejandro Kirk,Jeffrey Springs,5,confirmed,TOR,672386,605488
ATH@TOR,Daulton Varsho,Jeffrey Springs,6,confirmed,TOR,662139,605488
ATH@TOR,Ernie Clement,Jeffrey Springs,7,confirmed,TOR,676391,605488
ATH@TOR,Jesús Sánchez,Jeffrey Springs,8,confirmed,TOR,660821,605488
ATH@TOR,Andrés Giménez,Jeffrey Springs,9,confirmed,TOR,665926,605488
MIN@BAL,Kody Clemens,Kyle Bradish,1,confirmed,MIN,665019,680694
MIN@BAL,Byron Buxton,Kyle Bradish,2,confirmed,MIN,621439,680694
MIN@BAL,Luke Keaschall,Kyle Bradish,3,confirmed,MIN,807712,680694
MIN@BAL,Matt Wallner,Kyle Bradish,4,confirmed,MIN,670242,680694
MIN@BAL,Josh Bell,Kyle Bradish,5,confirmed,MIN,605137,680694
MIN@BAL,Ryan Jeffers,Kyle Bradish,6,confirmed,MIN,680777,680694
MIN@BAL,James Outman,Kyle Bradish,7,confirmed,MIN,681546,680694
MIN@BAL,Royce Lewis,Kyle Bradish,8,confirmed,MIN,668904,680694
MIN@BAL,Brooks Lee,Kyle Bradish,9,confirmed,MIN,686797,680694
MIN@BAL,Taylor Ward,Taj Bradley,1,confirmed,BAL,621493,671737
MIN@BAL,Gunnar Henderson,Taj Bradley,2,confirmed,BAL,683002,671737
MIN@BAL,Pete Alonso,Taj Bradley,3,confirmed,BAL,624413,671737
MIN@BAL,Adley Rutschman,Taj Bradley,4,confirmed,BAL,668939,671737
MIN@BAL,Samuel Basallo,Taj Bradley,5,confirmed,BAL,694212,671737
MIN@BAL,Tyler O'Neill,Taj Bradley,6,confirmed,BAL,641933,671737
MIN@BAL,Coby Mayo,Taj Bradley,7,confirmed,BAL,691723,671737
MIN@BAL,Leody Taveras,Taj Bradley,8,confirmed,BAL,665750,671737
MIN@BAL,Jeremiah Jackson,Taj Bradley,9,confirmed,BAL,669236,671737
TEX@PHI,Brandon Nimmo,Aaron Nola,1,confirmed,TEX,607043,605400
TEX@PHI,Wyatt Langford,Aaron Nola,2,confirmed,TEX,694671,605400
TEX@PHI,Corey Seager,Aaron Nola,3,confirmed,TEX,608369,605400
TEX@PHI,Jake Burger,Aaron Nola,4,confirmed,TEX,669394,605400
TEX@PHI,Andrew McCutchen,Aaron Nola,5,confirmed,TEX,457705,605400
TEX@PHI,Josh Smith,Aaron Nola,6,confirmed,TEX,669701,605400
TEX@PHI,Josh Jung,Aaron Nola,7,confirmed,TEX,673962,605400
TEX@PHI,Evan Carter,Aaron Nola,8,confirmed,TEX,694497,605400
TEX@PHI,Danny Jansen,Aaron Nola,9,confirmed,TEX,643376,605400
TEX@PHI,Trea Turner,Jacob Latz,1,confirmed,PHI,607208,656641
TEX@PHI,Kyle Schwarber,Jacob Latz,2,confirmed,PHI,656941,656641
TEX@PHI,Bryce Harper,Jacob Latz,3,confirmed,PHI,547180,656641
TEX@PHI,Alec Bohm,Jacob Latz,4,confirmed,PHI,664761,656641
TEX@PHI,Edmundo Sosa,Jacob Latz,5,confirmed,PHI,624641,656641
TEX@PHI,Adolis García,Jacob Latz,6,confirmed,PHI,666969,656641
TEX@PHI,Brandon Marsh,Jacob Latz,7,confirmed,PHI,669016,656641
TEX@PHI,J.T. Realmuto,Jacob Latz,8,confirmed,PHI,592663,656641
TEX@PHI,Otto Kemp,Jacob Latz,9,confirmed,PHI,805249,656641
BOS@CIN,Roman Anthony,Brady Singer,1,confirmed,BOS,701350,663903
BOS@CIN,Trevor Story,Brady Singer,2,confirmed,BOS,596115,663903
